,id,title,genres,TMDB_score,TMDB_vote_count,rotten_score,rotten_aud_score,revenue,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
2814,387592,Early Man,"['Family', 'Comedy', 'Animation', 'Adventure']",6.1,567,81.0,49.0,53431158,2018-01-26,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2815,417261,Forever My Girl,"['Romance', 'Drama', 'Music']",7.6,854,24.0,79.0,16367326,2018-01-26,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2816,459910,Braven,"['Drama', 'Action', 'Thriller']",6.2,717,77.0,74.0,823471,2018-02-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2817,453201,The 15:17 to Paris,"['History', 'Drama', 'Thriller']",5.4,1270,23.0,37.0,57076286,2018-02-02,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2818,416234,Winchester,"['Thriller', 'Horror']",5.9,1378,13.0,32.0,44019588,2018-02-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2819,384521,The Cloverfield Paradox,"['Horror', 'Science Fiction', 'Action', 'Thriller']",5.6,2412,21.0,42.0,0,2018-02-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2820,381719,Peter Rabbit,"['Animation', 'Adventure', 'Family']",6.7,1222,63.0,56.0,351266433,2018-02-07,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2821,433310,When We First Met,"['Comedy', 'Romance', 'Fantasy']",6.6,1930,43.0,58.0,0,2018-02-09,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2822,284054,Black Panther,"['Action', 'Adventure', 'Science Fiction']",7.4,17396,96.0,79.0,1346739107,2018-02-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2823,449176,"Love, Simon","['Comedy', 'Drama', 'Romance']",8.1,4947,91.0,88.0,66316289,2018-02-16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2824,450489,Irreplaceable You,"['Comedy', 'Romance', 'Drama']",7.0,583,32.0,59.0,0,2018-02-16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2825,467660,Unsane,"['Horror', 'Thriller']",6.2,1125,80.0,58.0,14293601,2018-02-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2826,300668,Annihilation,"['Science Fiction', 'Horror']",6.3,6519,88.0,66.0,43070915,2018-02-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2827,445571,Game Night,"['Mystery', 'Comedy', 'Crime']",6.8,4349,85.0,77.0,117501013,2018-02-22,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2828,465136,Every Day,"['Drama', 'Fantasy', 'Romance']",7.2,1831,62.0,54.0,6102076,2018-02-22,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2829,401981,Red Sparrow,"['Mystery', 'Thriller']",6.5,4768,45.0,49.0,151572634,2018-02-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2830,430040,The Hurricane Heist,"['Action', 'Crime', 'Thriller']",5.7,766,47.0,23.0,32517248,2018-02-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2831,395990,Death Wish,"['Action', 'Crime', 'Drama', 'Thriller']",6.1,1937,18.0,71.0,34017028,2018-03-02,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2832,338970,Tomb Raider,"['Action', 'Adventure', 'Fantasy']",6.4,6069,52.0,55.0,274650803,2018-03-05,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2833,371608,The Strangers: Prey at Night,"['Horror', 'Thriller']",5.6,982,40.0,35.0,31039126,2018-03-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2834,407451,A Wrinkle in Time,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']",5.1,1482,42.0,26.0,132675864,2018-03-08,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2835,437557,Blockers,['Comedy'],6.3,1513,84.0,51.0,94017294,2018-03-14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,458534,Rolling to You,"['Comedy', 'Romance']",6.6,584,,,0,2018-03-14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2837,370567,Sherlock Gnomes,"['Animation', 'Family', 'Fantasy', 'Comedy', 'Adventure', 'Mystery']",5.6,536,27.0,36.0,90497778,2018-03-15,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2838,268896,Pacific Rim: Uprising,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",6.1,3610,42.0,38.0,290061297,2018-03-21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2839,419478,Midnight Sun,"['Romance', 'Drama']",7.8,2766,21.0,55.0,27365467,2018-03-22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2840,399174,Isle of Dogs,"['Adventure', 'Comedy', 'Animation']",7.9,3389,90.0,87.0,64241499,2018-03-23,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,333339,Ready Player One,"['Science Fiction', 'Adventure', 'Action']",7.6,11432,72.0,77.0,582890172,2018-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2842,447332,A Quiet Place,"['Horror', 'Drama', 'Science Fiction']",7.4,9752,96.0,83.0,340677200,2018-04-03,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2843,477489,Just a Breath Away,"['Drama', 'Science Fiction', 'Thriller']",6.0,475,,,2842040,2018-04-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2844,430231,The Endless,"['Science Fiction', 'Horror', 'Thriller']",6.3,644,92.0,67.0,956425,2018-04-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2845,456929,Champions,"['Drama', 'Comedy']",7.5,539,,,20121318,2018-04-06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2846,434355,Taxi 5,"['Comedy', 'Action']",5.6,757,0.0,32.0,38600000,2018-04-11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,427641,Rampage,['Action'],6.5,5306,51.0,73.0,426245950,2018-04-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,460019,Truth or Dare,"['Thriller', 'Horror']",6.0,3144,,,95330493,2018-04-12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2849,460668,I Feel Pretty,"['Comedy', 'Romance']",6.4,1700,35.0,35.0,94539426,2018-04-19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2850,299536,Avengers: Infinity War,"['Adventure', 'Action', 'Science Fiction']",8.3,21915,85.0,91.0,2046239637,2018-04-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2851,454619,Overboard,"['Romance', 'Comedy']",6.6,1021,23.0,54.0,91244913,2018-05-03,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2852,396806,Anon,['Science Fiction'],5.9,1124,37.0,35.0,0,2018-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2853,497814,Breaking In,"['Thriller', 'Crime', 'Action', 'Horror']",6.0,495,27.0,32.0,49078000,2018-05-05,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2854,401545,Everybody Knows,['Drama'],6.5,689,,,17997350,2018-05-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2855,383498,Deadpool 2,"['Action', 'Comedy', 'Adventure']",7.5,13281,84.0,85.0,786365638,2018-05-10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,399796,Life of the Party,['Comedy'],6.2,772,,,61700416,2018-05-10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,348350,Solo: A Star Wars Story,"['Science Fiction', 'Adventure']",6.6,6300,69.0,64.0,392952373,2018-05-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2858,491584,Burning,"['Mystery', 'Drama', 'Thriller']",7.4,952,,,6591038,2018-05-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2859,502682,Book Club,"['Comedy', 'Romance', 'Drama']",6.2,573,54.0,51.0,78720293,2018-05-18,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2860,458737,First Reformed,['Drama'],7.1,896,93.0,68.0,2525738,2018-05-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2861,297725,The Man Who Killed Don Quixote,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",6.9,745,,,0,2018-05-19,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2862,455980,Tag,"['Comedy', 'Drama', 'Action']",6.7,2188,56.0,56.0,75100000,2018-05-30,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2863,429300,Adrift,"['Thriller', 'Romance', 'Adventure']",6.8,2043,69.0,66.0,4230000,2018-05-31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2864,500664,Upgrade,"['Action', 'Thriller', 'Science Fiction']",7.5,2813,88.0,87.0,16593554,2018-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2865,489931,American Animals,"['Drama', 'Crime', 'Documentary']",6.8,647,88.0,81.0,2847319,2018-06-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2866,351286,Jurassic World: Fallen Kingdom,"['Action', 'Adventure', 'Science Fiction']",6.6,8901,47.0,48.0,1303459585,2018-06-06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2867,402900,Ocean's Eight,"['Crime', 'Comedy', 'Action']",7.0,6434,69.0,45.0,297718711,2018-06-07,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,406761,Hotel Artemis,"['Thriller', 'Science Fiction', 'Action']",6.0,1089,58.0,35.0,12371132,2018-06-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2869,493922,Hereditary,"['Horror', 'Mystery', 'Thriller']",7.2,4970,89.0,67.0,80239658,2018-06-07,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2870,440298,Cold War,"['Drama', 'Romance', 'War', 'Music']",7.5,1063,,,18754051,2018-06-08,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2871,260513,Incredibles 2,"['Action', 'Adventure', 'Animation', 'Family']",7.5,9969,93.0,84.0,1242805359,2018-06-14,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2872,339103,Gotti,"['Crime', 'Drama', 'History', 'Thriller']",5.3,457,0.0,45.0,4343227,2018-06-14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2873,396461,Under the Silver Lake,"['Crime', 'Drama', 'Mystery']",6.4,799,,,2053469,2018-06-21,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2874,400535,Sicario: Day of the Soldado,"['Action', 'Crime', 'Drama', 'Thriller']",6.8,2353,63.0,65.0,75836683,2018-06-27,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2875,400155,Hotel Transylvania 3: Summer Vacation,"['Family', 'Fantasy', 'Comedy', 'Animation']",6.9,3100,62.0,48.0,100176000,2018-06-28,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2876,363088,Ant-Man and the Wasp,"['Action', 'Adventure', 'Science Fiction']",7.0,9838,87.0,75.0,622674139,2018-07-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2877,442249,The First Purge,"['Action', 'Science Fiction', 'Thriller', 'Horror', 'Crime']",6.0,2907,56.0,27.0,137056262,2018-07-04,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2878,458423,Mamma Mia! Here We Go Again,"['Comedy', 'Romance']",7.2,2607,79.0,65.0,395044706,2018-07-09,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2879,447200,Skyscraper,['Action'],6.3,3711,48.0,69.0,292351275,2018-07-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,353081,Mission: Impossible - Fallout,"['Action', 'Adventure']",7.4,5928,97.0,88.0,791017452,2018-07-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,475210,How It Ends,"['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure']",5.2,1458,17.0,17.0,0,2018-07-13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2882,426613,The Miseducation of Cameron Post,['Drama'],6.9,686,86.0,76.0,2019874,2018-07-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2883,505058,Unfriended: Dark Web,"['Horror', 'Mystery', 'Thriller']",6.3,997,60.0,39.0,9602624,2018-07-19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2884,345887,The Equalizer 2,"['Action', 'Thriller', 'Crime']",6.6,3458,51.0,60.0,102084362,2018-07-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2885,445651,The Darkest Minds,"['Science Fiction', 'Action', 'Drama', 'Romance', 'Adventure', 'Thriller']",7.0,2066,15.0,72.0,41142379,2018-07-25,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2886,474395,Teen Titans Go! To the Movies,"['Animation', 'Action', 'Comedy', 'Science Fiction']",7.4,837,91.0,71.0,28646544,2018-07-27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2887,487558,BlacKkKlansman,"['Crime', 'Drama', 'History', 'Comedy']",7.6,5670,96.0,83.0,93400823,2018-07-30,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2888,454992,The Spy Who Dumped Me,"['Action', 'Comedy']",6.4,1743,49.0,56.0,33562069,2018-08-02,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,420814,Christopher Robin,"['Adventure', 'Comedy', 'Family', 'Fantasy']",7.4,2083,72.0,83.0,99138899,2018-08-02,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2890,505262,My Hero Academia: Two Heroes,"['Animation', 'Action', 'Adventure', 'Fantasy']",8.0,617,100.0,89.0,31478826,2018-08-03,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2891,345940,The Meg,"['Action', 'Science Fiction', 'Horror']",6.2,5182,45.0,42.0,530243742,2018-08-09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2892,439015,Slender Man,"['Mystery', 'Thriller', 'Horror']",4.3,1381,8.0,17.0,11817275,2018-08-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2893,455207,Crazy Rich Asians,"['Comedy', 'Drama', 'Romance']",7.1,2659,91.0,76.0,238539198,2018-08-15,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2894,347375,Mile 22,"['Action', 'Thriller']",6.2,1619,23.0,43.0,66308758,2018-08-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2895,399360,Alpha,"['Adventure', 'Drama']",6.4,1950,80.0,71.0,35808437,2018-08-17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2896,412988,The Happytime Murders,"['Action', 'Comedy', 'Crime']",5.7,705,23.0,40.0,27506452,2018-08-22,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,438590,A-X-L,"['Science Fiction', 'Action', 'Adventure', 'Family']",6.3,871,,,0,2018-08-23,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2898,489999,Searching,"['Thriller', 'Mystery', 'Drama']",7.6,2719,92.0,87.0,66265218,2018-08-24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2899,426426,Roma,['Drama'],7.7,3111,95.0,72.0,1140769,2018-08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2900,425505,Kin,"['Science Fiction', 'Action']",6.1,567,,,10023153,2018-08-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2901,484247,A Simple Favor,"['Crime', 'Thriller']",6.6,3169,84.0,73.0,97644617,2018-08-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2902,493551,Operation Finale,"['Drama', 'History', 'Thriller']",6.7,625,60.0,64.0,17506878,2018-08-29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2903,416194,The Quake,"['Action', 'Thriller']",6.8,454,,,0,2018-08-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2904,439079,The Nun,"['Horror', 'Mystery', 'Thriller']",5.8,4605,24.0,34.0,365550119,2018-09-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2905,346910,The Predator,"['Science Fiction', 'Action', 'Thriller', 'Adventure', 'Horror', 'Comedy']",5.6,3343,33.0,33.0,160542134,2018-09-05,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2906,458594,Peppermint,"['Action', 'Thriller']",6.6,1471,12.0,70.0,48818723,2018-09-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2907,523777,Next Gen,"['Action', 'Adventure', 'Animation', 'Family']",7.0,525,80.0,67.0,0,2018-09-07,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2908,291984,The Death & Life of John F. Donovan,['Drama'],7.0,551,,,0,2018-09-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2909,460885,Mandy,"['Horror', 'Action', 'Thriller', 'Fantasy']",6.2,1233,90.0,66.0,1214525,2018-09-13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2910,463272,Johnny English Strikes Again,"['Action', 'Adventure', 'Comedy']",6.3,1775,37.0,50.0,158256993,2018-09-13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,438808,White Boy Rick,"['Crime', 'Drama']",6.3,701,57.0,50.0,26000000,2018-09-14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2912,463821,The House with a Clock in Its Walls,"['Fantasy', 'Family', 'Comedy']",6.3,1599,65.0,45.0,131457147,2018-09-15,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2913,507076,Climax,"['Horror', 'Drama', 'Music']",7.1,1284,,,0,2018-09-19,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2914,440161,The Sisters Brothers,"['Western', 'Drama', 'Adventure']",6.9,1411,86.0,69.0,13143056,2018-09-19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2915,446101,Assassination Nation,"['Thriller', 'Comedy', 'Horror']",6.3,564,74.0,55.0,2900000,2018-09-21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2916,376865,High Life,"['Science Fiction', 'Drama', 'Mystery', 'Thriller']",5.8,693,,,2133033,2018-09-26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2917,429476,Hell Fest,['Horror'],5.6,576,39.0,41.0,0,2018-09-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2918,454293,Night School,['Comedy'],6.2,1289,26.0,38.0,33157615,2018-09-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,513574,Battle,"['Drama', 'Romance', 'Music']",6.4,586,,,0,2018-09-28,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2920,335983,Venom,"['Science Fiction', 'Action']",6.8,10843,29.0,81.0,855013954,2018-09-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2921,332562,A Star Is Born,"['Drama', 'Romance', 'Music']",7.5,9417,90.0,79.0,433888866,2018-10-03,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2922,398173,The House That Jack Built,"['Drama', 'Horror', 'Crime', 'Thriller']",7.2,1726,59.0,63.0,5566776,2018-10-04,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2923,446021,Bad Times at the El Royale,"['Thriller', 'Drama', 'Mystery', 'Crime']",6.8,2570,75.0,73.0,31882724,2018-10-04,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2924,474354,22 July,"['History', 'Drama', 'Thriller', 'Crime']",7.2,831,80.0,69.0,0,2018-10-05,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2925,517814,Capernaum,['Drama'],8.3,1047,,,64978931,2018-10-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2926,361292,Suspiria,"['Horror', 'Thriller']",7.0,1709,65.0,65.0,6348889,2018-10-11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2927,369972,First Man,"['History', 'Drama']",7.0,4018,87.0,67.0,105702570,2018-10-11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2928,442062,Goosebumps 2: Haunted Halloween,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']",6.1,1009,47.0,37.0,92503612,2018-10-11,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2929,451915,Beautiful Boy,['Drama'],7.5,1503,68.0,77.0,7649973,2018-10-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2930,424139,Halloween,['Horror'],6.5,3301,,,253688035,2018-10-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2931,437586,mid90s,"['Drama', 'Comedy']",7.5,996,80.0,81.0,6897446,2018-10-19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2932,470044,The Hate U Give,"['Crime', 'Drama']",8.3,1538,97.0,83.0,34934009,2018-10-19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2933,399402,Hunter Killer,"['Action', 'Thriller']",6.7,1479,37.0,68.0,31672678,2018-10-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2934,424694,Bohemian Rhapsody,"['Music', 'Drama', 'History']",8.0,13298,60.0,85.0,894027543,2018-10-24,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2935,300681,Replicas,"['Science Fiction', 'Thriller']",6.1,943,,,8100000,2018-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2936,446807,The Girl in the Spider's Web,"['Action', 'Crime', 'Thriller', 'Drama']",6.1,977,39.0,36.0,35164920,2018-10-25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2937,426543,The Nutcracker and the Four Realms,"['Fantasy', 'Adventure', 'Family']",6.1,1706,32.0,34.0,59522646,2018-10-26,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2938,438799,Overlord,"['Horror', 'War', 'Science Fiction']",6.7,2064,81.0,66.0,41657844,2018-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2939,401469,Widows,"['Crime', 'Thriller']",6.5,1696,91.0,61.0,73866088,2018-11-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2940,360920,The Grinch,"['Animation', 'Family', 'Comedy', 'Fantasy']",6.8,2577,59.0,50.0,508575295,2018-11-08,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2941,338952,Fantastic Beasts: The Crimes of Grindelwald,"['Adventure', 'Fantasy', 'Drama']",6.9,8139,36.0,54.0,653355901,2018-11-14,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2942,491418,Instant Family,"['Comedy', 'Drama']",7.6,1977,81.0,82.0,14700000,2018-11-16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2943,490132,Green Book,"['Drama', 'Comedy', 'Music']",8.3,7936,77.0,91.0,319700000,2018-11-16,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2944,404368,Ralph Breaks the Internet,"['Family', 'Animation', 'Comedy', 'Adventure']",7.2,5553,88.0,65.0,529221154,2018-11-20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2945,375588,Robin Hood,"['Adventure', 'Action', 'Thriller']",5.9,2264,15.0,40.0,86493046,2018-11-21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2946,453755,Arctic,['Drama'],6.4,779,,,4100000,2018-11-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2947,480530,Creed II,['Drama'],6.9,3744,83.0,79.0,214215889,2018-11-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2948,503616,Second Act,"['Romance', 'Comedy']",6.4,917,43.0,43.0,72282227,2018-11-22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2949,375262,The Favourite,"['History', 'Drama', 'Comedy']",7.6,3964,93.0,69.0,82124805,2018-11-23,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2950,407436,Mowgli: Legend of the Jungle,"['Adventure', 'Drama']",6.6,2020,52.0,51.0,0,2018-11-25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2951,428078,Mortal Engines,"['Adventure', 'Science Fiction']",6.1,3393,26.0,48.0,83672673,2018-11-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2952,434555,The Possession of Hannah Grace,"['Horror', 'Drama']",5.6,921,18.0,27.0,41036181,2018-11-29,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2953,492452,Ben Is Back,['Drama'],6.6,701,81.0,69.0,0,2018-12-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2954,324857,Spider-Man: Into the Spider-Verse,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']",8.4,9462,97.0,93.0,375540831,2018-12-06,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2955,297802,Aquaman,"['Action', 'Adventure', 'Fantasy']",6.9,10507,65.0,74.0,1148461807,2018-12-07,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2956,457136,Mary Queen of Scots,"['Drama', 'History']",6.6,1346,62.0,41.0,37807625,2018-12-07,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2957,400650,Mary Poppins Returns,"['Fantasy', 'Family', 'Comedy']",6.5,2607,80.0,65.0,348807090,2018-12-13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2958,405774,Bird Box,"['Thriller', 'Drama', 'Science Fiction']",6.9,7603,63.0,57.0,0,2018-12-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
